"snapshot-date","sku","fnsku","asin","product-name","condition","sales-rank","product-group","total-quantity","sellable-quantity","unsellable-quantity","inv-age-0-to-90-days","inv-age-91-to-180-days","inv-age-181-to-270-days","inv-age-271-to-365-days","inv-age-365-plus-days","units-shipped-last-24-hrs","units-shipped-last-7-days","units-shipped-last-30-days","units-shipped-last-90-days","units-shipped-last-180-days","units-shipped-last-365-days","weeks-of-cover-t7","weeks-of-cover-t30","weeks-of-cover-t90","weeks-of-cover-t180","weeks-of-cover-t365","num-afn-new-sellers","num-afn-used-sellers","currency","your-price","sales-price","lowest-afn-new-price","lowest-afn-used-price","lowest-mfn-new-price","lowest-mfn-used-price","qty-to-be-charged-ltsf-12-mo","qty-in-long-term-storage-program","qty-with-removals-in-progress","projected-ltsf-12-mo","per-unit-volume","is-hazmat","in-bound-quantity","asin-limit","inbound-recommend-quantity","qty-to-be-charged-ltsf-6-mo","projected-ltsf-6-mo"
"2021-02-13T18:30:00+00:00","amzn1.fba.v1.RSm5uPireykrogWioUR1evkUufU","X001BHADMT","B0834QL7NJ","Maharaja Whiteline HB-116 130 W Turbomix King Hand Blender (White & Red) With Ice Crushing Function","No Listing","520","gl_kitchen","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Infinite","Infinite","Infinite","Infinite","Infinite","2","0","INR","0.00","0.00","1690.00","0.00","0.00","0.00","0","0",,"0.00","7415.676273","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","amzn1.fba.v1.5OoaNHLo-UNGRBQSgLKAM1znyWA","X001BHAC8T","B07S854GGG","Usha FP 3810 Food Processor 1000-Watt Copper Motor with 13 Accessories(Premium SS Finish)","No Listing","5441","gl_kitchen","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Infinite","Infinite","Infinite","Infinite","Infinite","5","0","INR","0.00","0.00","8099.00","0.00","8290.00","0.00","0","0",,"0.00","65258.639398","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","amzn1.fba.v1.-dhc67GBOXXB2LZEqHnXYUnQStk","X001BH4HXP","B072BCSJ4G","Nutri-Blend, 22000 RPM Mixer-Grinder, Blender, SS Blades, 2 Unbreakable Jars, 2 Years Warranty, 400 W-Champagne, Includes Exclusive Recipe Book By Chef Sanjeev Kapoor","No Listing","13909","gl_kitchen","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Infinite","Infinite","Infinite","Infinite","Infinite","3","0","INR","0.00","0.00","2690.00","0.00","0.00","0.00","0","0",,"0.00","7553.104606","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","amzn1.fba.v1.LqdWJcekJ1PkRTmXqmrhnYFKSUQ","X001BGWWGZ","B07H3R1KXZ","Panasonic AC MX-AC300S-H 550-Watt Super Mixer Grinder with 3 Jars (White)","No Listing","117729","gl_kitchen","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Infinite","Infinite","Infinite","Infinite","Infinite","1","0","INR","0.00","0.00","4885.00","0.00","0.00","0.00","0","0",,"0.00","42393.405184","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","amzn1.fba.v1.50iRX3lEbFBGf2pnoSfv3hoTGac","X001BGJLZZ","B07CSDKLPK","(Renewed) Bajaj FX 11 600-Watt Mixer Grinder with 3 Jars (White)","No Listing","193082","gl_kitchen","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Infinite","Infinite","Infinite","Infinite","Infinite","0","0","INR","0.00","0.00","0.00","0.00","0.00","0.00","0","0",,"0.00","66576.521213","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","amzn1.fba.v1.Z0za-bhihbTrx93kZltvf0poRpQ","X001BGDP43","B0834QL7NJ","Maharaja Whiteline HB-116 130 W Turbomix King Hand Blender (White & Red) With Ice Crushing Function","No Listing","520","gl_kitchen","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Infinite","Infinite","Infinite","Infinite","Infinite","2","0","INR","0.00","0.00","1690.00","0.00","0.00","0.00","0","0",,"0.00","7415.676273","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","amzn1.fba.v1.QQX4_j3uZrmQRxnS4iu4fczWDhE","X001BG4FGP","B07JFHGNFM","Wonderchef 800-Watt Soup Maker (Silver/Green)","No Listing","10695","gl_kitchen","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Infinite","Infinite","Infinite","Infinite","Infinite","4","0","INR","0.00","0.00","5698.00","0.00","5699.00","0.00","0","0",,"0.00","14410.363685","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","XB-NXFU-8982","X001BG4D6R","B08MML4SV4","Usha Helix Pro Smart Steam Iron 2000 W with Easy-Wind Retractable Cord, Durable Ceramic Soleplate, 3-Way Auto Shut Off, Anti-Drip, Anti-Calc Function (Blue & White)","New","56837","gl_kitchen","7","7","0","7","0","0","0","0","0","0","0","0","0","0","Infinite","Infinite","Infinite","Infinite","Infinite","3","0","INR","2699.00","2699.00","2698.00","0.00","2999.00","0.00","0","0",,"0.00","7421.472324","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","amzn1.fba.v1.tj_XT6wocBvW1kV8tKKZ8J3ght0","X001BFUE4X","B0073QKW2K","Panasonic SR-WA18 E 4.4-Litre Automatic Rice Cooker (White)","No Listing","1391","gl_kitchen","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Infinite","Infinite","Infinite","Infinite","Infinite","7","0","INR","0.00","0.00","1760.00","0.00","1760.00","0.00","0","0",,"0.00","17459.31831","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","MG-TJSV-9ORR","X001BFM5NL","B0835F39XP","Bergner Wave 304 Grade, 18/10 Stainless Steel Tea Spoon Set of 6 Pcs","New","177685","gl_kitchen","6","6","0","6","0","0","0","0","0","0","0","0","0","0","Infinite","Infinite","Infinite","Infinite","Infinite","3","0","INR","929.00","929.00","929.00","0.00","0.00","0.00","0","0",,"0.00","428.736943","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","amzn1.fba.v1.xNxjhQwKdqEzsx65qPcgyhzTfdc","X001BEVY6B","B0859RHH6X","Eureka Forbes AquaSure from Aquaguard Amaze RO+UV+UF+MTDS 7 litres Water Purifier (Grey)","No Listing","452","gl_kitchen","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Infinite","Infinite","Infinite","Infinite","Infinite","1","0","INR","0.00","0.00","11899.00","0.00","0.00","0.00","0","0",,"0.00","61390.918824","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","GL-J248-NBP1","X001BE51GF","B07X2KLKRZ","Redmi Note 8 Pro (Shadow Black, 6GB RAM, 128GB Storage with Helio G90T Processor)","No Listing","3965","gl_wireless","10","10","0","10","0","0","0","0","0","0","0","0","0","0","Infinite","Infinite","Infinite","Infinite","Infinite","1","0","INR","0.00","0.00","18999.00","0.00","18900.00","0.00","0","0",,"0.00","893.761939","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","EN-E9PH-BA6M","X001BDY6XZ","B07X4R4F47","Redmi Note 8 Pro (Electric Blue, 6GB RAM, 128GB Storage with Helio G90T Processor)","No Listing","5196","gl_wireless","2","2","0","2","0","0","0","0","0","1","1","1","1","1","2.0","8.0","26.0","52.0","104.0","0","0","INR","0.00","0.00","0.00","0.00","0.00","0.00","0","0",,"0.00","858.236262","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","1X-SLE0-YGBL","X001BD2LS7","B08HRF34WV","Morphy Richards Mini 300-Watts DC Motor Chopper (Rose Gold)","New","56467","gl_kitchen","23","23","0","23","0","0","0","0","0","1","1","1","1","1","59.0","236.0","767.0","1534.0","3068.0","7","0","INR","1980.00","1980.00","1980.00","0.00","1985.00","0.00","0","0",,"0.00","7600.336669","N","36","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","LJ-IO3I-WZV5","X001BB1O2D","B0835F39X4","Bergner Bangle 304 Grade, 18/10 Stainless Steel Tea Spoon Set of 6 Pcs","New","104957","gl_kitchen","5","5","0","5","0","0","0","0","0","0","0","0","0","0","Infinite","Infinite","Infinite","Infinite","Infinite","3","0","INR","674.00","674.00","674.00","0.00","0.00","0.00","0","0",,"0.00","449.920989","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","amzn1.fba.v1.0d804eZLwoUXfYpKsytS4nyuzWA","X001BAOM1J","B07VVPQSQQ","(Renewed) Usha Food Processor with Premium SS Finish FP3810 -Black and Steel","New","144078","gl_kitchen","1","1","0","1","0","0","0","0","0","0","1","1","1","1","Infinite","4.0","13.0","26.0","52.0","1","0","INR","7198.00","7198.00","7198.00","0.00","0.00","0.00","0","0",,"0.00","33584.97378","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","FY-0ADK-TW75","X001BAH419","B07ZQ3YP17","BERGNER Alpine Forged Aluminium Non-Stick Flat Tawa, 26 cm, Induction Base, Grey.","New","28539","gl_kitchen","2","2","0","2","0","0","0","0","0","1","2","2","2","2","2.0","4.0","13.0","26.0","52.0","3","0","INR","1076.00","1076.00","1074.00","0.00","0.00","0.00","0","0",,"0.00","5535.468154","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","IN-YUZU-XYLR","X001BAFYHZ","B08DP8HXZL","Bergner Argent Elements Triply Stainless Steel UnPressure Cooker Pan with Outer Lid, 3.5 litres, Silver","New","4669","gl_kitchen","8","8","0","8","0","0","0","0","0","4","4","4","4","4","2.0","8.0","26.0","52.0","104.0","7","0","INR","3318.00","3318.00","3299.00","0.00","3519.00","0.00","0","0",,"0.00","25397.375788","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","Y4-BACY-03C1","X001BAFVUZ","B07ZQ4XX58","BERGNER Alpine Forged Aluminium Non-Stick Flat Tawa, 28 cm, Induction Base, Grey.","New","28539","gl_kitchen","6","6","0","6","0","0","0","0","0","0","0","0","0","0","Infinite","Infinite","Infinite","Infinite","Infinite","3","0","INR","1099.00","1099.00","1097.00","0.00","0.00","0.00","0","0",,"0.00","7080.335558","N","2","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","QO-OETB-YAIF","X001BAFV91","B07ZQ4B5LJ","BERGNER Alpine Forged Aluminium Non-Stick Kadhai with Glass Lid, 28 cm, 3.6 Liters, Induction Base, Grey., 28 cm, 3.6 ltr","New","7303","gl_kitchen","11","11","0","11","0","0","0","0","13","39","39","39","39","39","0.2820512820512821","1.12820512820513","3.6666666666667","7.3333333333333","14.6666666666667","1","0","INR","1349.00","1349.00","1349.00","0.00","0.00","0.00","0","0",,"0.00","12734.200002","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","AJ-4X4C-BLQW","X001BAFUQP","B07ZQ6NFYT","BERGNER Alpine Forged Aluminium Non-Stick Frypan, 24 cm, 1.76 Liters, Induction Base, Grey, Standard","New","101021","gl_kitchen","12","12","0","12","0","0","0","0","0","0","0","0","0","0","Infinite","Infinite","Infinite","Infinite","Infinite","4","0","INR","979.00","979.00","979.00","0.00","0.00","0.00","0","0",,"0.00","7017.423416","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","74-ZR7L-FUQV","X001B9R22L","B083V1PZJG","Samsung Galaxy Tab A 8.0 (Black, 2GB RAM, 32GB Storage) WiFi + 4G","New","491","gl_pc","28","28","0","28","0","0","0","0","0","13","13","13","13","13","2.1538461538461537","8.61538461538462","28.0","56.0","112.0","12","0","INR","10712.00","10712.00","10658.00","0.00","10668.00","0.00","0","0",,"0.00","1328.450922","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","amzn1.fba.v1.OhmWgKy-3P5Ra7aG7SWKL79pxks","X001B8QUQ1","B00E9HJF2Y","Eureka Forbes Aquasure from Aquaguard Xtra Tuff 15-Liter Water Purifier","No Listing","2964","gl_kitchen","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Infinite","Infinite","Infinite","Infinite","Infinite","5","0","INR","0.00","0.00","1566.00","0.00","1899.00","0.00","0","0",,"0.00","28878.143492","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","VF-E7DT-39R3","X001B8MO61","B089NZG3Z3","realme Fashion Watch 1.4"" Large HD Color Display, Full Touch Screen, SpO2, Continuous Heart Rate Monitor","New","321","gl_pc","1","1","0","1","0","0","0","0","0","69","69","69","69","69","1.463768115942029","5.85507246376812","19.0289855072464","38.0579710144928","76.1159420289855","9","0","INR","3564.00","3564.00","3074.00","0.00","3480.00","0.00","0","0",,"0.00","581.633272","N","100","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","amzn1.fba.v1.gqLOarnfyOLyx_UzUjFbY2hA4HI","X001B7SS0X","B086199CWG","Maharaja Whiteline Odacio Plus 550-Watt Juicer Mixer Grinder with 3 Jars (Black/Silver)","No Listing","2888","gl_kitchen","1","1","0","1","0","0","0","0","0","0","0","0","0","0","Infinite","Infinite","Infinite","Infinite","Infinite","0","0","INR","0.00","0.00","0.00","0.00","0.00","0.00","0","0",,"0.00","43213.34286","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","amzn1.fba.v1.BnAhdqfJoCUMPOiOR8t7sYX5eBA","X001B7PCUR","B0865NM973","(Renewed) Morphy Richards Icon Supreme 750-Watt Mixer Grinder 4 Jars (White)","New","800873","gl_kitchen","2","2","0","2","0","0","0","0","0","0","0","0","0","0","Infinite","Infinite","Infinite","Infinite","Infinite","1","0","INR","4190.00","4190.00","4190.00","0.00","0.00","0.00","0","0",,"0.00","39652.839149","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","FBA15DG7RP90.missing","X001B7EBFJ","B071ZVW7JZ","MAHARAJA WHITELINE Classico White Dry Iron D-111","No Listing","82285","gl_kitchen","12","12","0","12","0","0","0","0","0","0","0","0","0","0","Infinite","Infinite","Infinite","Infinite","Infinite","4","0","INR","0.00","0.00","548.00","0.00","435.00","0.00","0","0",,"0.00","2856.390271","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","W7-PW5B-V528","X001B6ZAGT","B08L3WBQ71","Motorola E7 Plus (Misty Blue, 64 GB) (4 GB RAM)","New","4562","gl_wireless","7","7","0","7","0","0","0","0","0","4","14","14","14","14","1.75","2.0","6.5","13.0","26.0","7","0","INR","10587.00","10587.00","10587.00","0.00","10490.00","0.00","0","0",,"0.00","746.90165","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","amzn1.fba.v1.hJFXNGdUVqHZnb2XUIWOpDZV55o","X001B46PD3","B00A328D1S","Panasonic SR-WA18H(E) 660-Watt Automatic Cooker Warmer 4.4 Litre (Blue)","No Listing","2990","gl_kitchen","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Infinite","Infinite","Infinite","Infinite","Infinite","9","0","INR","0.00","0.00","1999.00","0.00","2375.00","0.00","0","0",,"0.00","18261.304147","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","JA-4OC7-XYHN","X001B3S6EZ","B08MXHHGJJ","USHA SpeedMax 500-Watt Copper Motor Mixer Grinder with 3 Jars (Red/Black)","New","35567","gl_kitchen","2","2","0","2","0","0","0","0","0","0","2","2","2","2","Infinite","4.0","13.0","26.0","52.0","4","0","INR","2499.00","2499.00","2499.00","0.00","2499.00","0.00","0","0",,"0.00","23946.944751","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","IJ-INLH-Y4WG","X001B15E8N","B08JGRTP2T","Multipurpose Digital Blood Oxygen Saturation Spo2 And Pulse Rate Monitor, Perfect For Home Health Care And Outdoor Activities - Batteries Not Included (Blue)","New","8407","gl_drugstore","3","3","0","3","0","0","0","0","0","6","21","21","21","21","0.5","0.57142857142857","1.8571428571429","3.7142857142857","7.4285714285714","2","0","INR","348.00","348.00","348.00","0.00","329.00","0.00","0","0",,"0.00","1331.002885","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","UC-XD34-878X","X001B14XAX","B08K98X3MP","Gilma Infrared Thermometer and Finger Pulse Oxymeter","No Listing","13100","gl_biss","16","16","0","16","0","0","0","0","0","0","9","9","9","9","Infinite","7.11111111111111","23.1111111111111","46.2222222222222","92.4444444444444","2","0","INR","0.00","0.00","1765.00","0.00","0.00","0.00","0","0",,"0.00","7820.017199","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","amzn1.fba.v1.advqB3MQkZVd8N-pTJaXFDmZQFE","X001AZ70WX","B0734W9HK3","Maharaja Whiteline Powerclick + MX-204 750-Watt Mixer Grinder with 4 Jars (Black)","No Listing","22664","gl_kitchen","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Infinite","Infinite","Infinite","Infinite","Infinite","0","0","INR","0.00","0.00","0.00","0.00","0.00","0.00","0","0",,"0.00","59996.84381","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","GF-1S6Q-PZ2B","X001AUXU7H","B01G719JTI","Panasonic Single Line 2.4GHz KX-TG3721BX Digital Cordless Landline Phone (Black)","New","70365","gl_wireless_accessory","6","6","0","6","0","0","0","0","0","0","0","0","0","0","Infinite","Infinite","Infinite","Infinite","Infinite","7","0","INR","3719.00","3719.00","3699.00","0.00","3880.00","0.00","0","0",,"0.00","2624.705748","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","DK-ANHV-P5IN","X001AT7Z83","B07GNWHZPB","Orient Electric Wendy 1200mm Ceiling Fan with Remote (Metallic Black/Gold)","New","16636","gl_kitchen","10","10","0","10","0","0","0","0","0","2","2","2","2","2","5.0","20.0","65.0","130.0","260.0","5","0","INR","3290.00","3290.00","3289.00","0.00","1004800.00","0.00","0","0",,"0.00","47921.105247","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","amzn1.fba.v1.kmAiQ_4ULA7FJL2sleI0Z5YYH-4","X001ASBJHH","B071R3LHFM","Nutri-Blend, 22000 RPM Mixer-Grinder, Blender, SS Blades, 3 Unbreakable Jars, 2 Years Warranty, 400 W-Black, Includes Exclusive Recipe Book By Chef Sanjeev Kapoor","No Listing","2067","gl_kitchen","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Infinite","Infinite","Infinite","Infinite","Infinite","6","0","INR","0.00","0.00","2809.00","0.00","2810.90","0.00","0","0",,"0.00","8982.784707","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","Z5-1G5U-4P2M","X001AS0OE1","B01LY2W6MF","Usha 29L (OTGW 3629R) Oven Toaster Grill (Wine & Matte Black)","New","5608","gl_kitchen","3","3","0","3","0","0","0","0","0","0","3","3","3","3","Infinite","4.0","13.0","26.0","52.0","13","0","INR","6870.00","6870.00","6094.00","0.00","6490.00","0.00","0","0",,"0.00","106690.793257","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","1W-9BHN-YSTS","X001ARTL2X","B089NZDXB8","realme Buds Air Neo True Wireless Headphone with mic, Bluetooth 5.0, Deep Bass, IPX4 Sweatproof (White)","New","382","gl_wireless_accessory","74","72","2","72","0","0","0","0","0","9","140","169","169","169","52.44444444444444","13.48571428571429","36.3076923076923","72.6153846153846","145.2307692307692","13","0","INR","2314.00","2314.00","2140.00","0.00","2125.00","0.00","0","0",,"0.00","437.000957","N","400","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","4B-9402-NYMX","X001APW9E7","B08MMJ8WVB","Usha Aqua Glow Smart Steam Iron 2000 W with Innovative LED Indicator On Handle, Durable Ceramic Soleplate, Powerful Steam Output from 73 Steam Vents, 3-Way Auto Shut-Off, Anti-Drip, Anti-Calc (Blue)","New","11590","gl_kitchen","8","8","0","8","0","0","0","0","0","6","19","24","24","24","6.166666666666667","7.78947368421053","20.0416666666667","40.0833333333333","80.1666666666667","2","0","INR","2497.00","2497.00","2497.00","0.00","2495.00","0.00","0","0",,"0.00","6829.145994","N","29","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","FL-H6UK-LUQQ","X001ANO2S5","B086K9XS5S","OPPO F17 (Dynamic Orange, 6GB RAM, 128GB Storage) Without Offer","New","0","gl_wireless","1","1","0","1","0","0","0","0","0","0","1","3","3","3","Infinite","4.0","4.3333333333333","8.6666666666667","17.3333333333333","2","0","INR","16100.00","16100.00","15999.00","0.00","15900.00","0.00","0","0",,"0.00","1474.878247","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","0N-8MYQ-7DUK","X001AN94C9","B08HQNH2LS","Prestige PKNSS Electric Kettle, Silver, 1.0 L","New","11459","gl_kitchen","24","24","0","24","0","0","0","0","0","7","19","27","27","27","3.4285714285714284","5.05263157894737","11.5555555555556","23.1111111111111","46.2222222222222","3","0","INR","1360.00","1360.00","1360.00","0.00","1360.00","0.00","0","0",,"0.00","5785.132718","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","NX-GKMV-4V85","X001ALC7QB","B07QWZW3FY","Usha CPJ 382S NutriPress Cold Press Juicer with Full Mouth Feeding Tube, 200 Watt (Black & White)","New","10092","gl_kitchen","10","10","0","10","0","0","0","0","0","3","8","10","10","10","3.3333333333333335","5.0","13.0","26.0","52.0","5","0","INR","7138.00","7138.00","7138.00","0.00","7199.00","0.00","0","0",,"0.00","21185.541994","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","41-ZV4S-QNUW","X001ALBJ1Z","B0883LQJ6B","Usha Goliath GO1200WG Heavy Weight 1200-Watt Dry Iron, 1.8 Kg(Red)","New","2622","gl_kitchen","1","1","0","1","0","0","0","0","4","35","106","146","146","146","1.1714285714285715","1.54716981132075","3.6506849315068","7.3013698630137","14.6027397260274","4","0","INR","1233.00","1233.00","1225.00","0.00","1220.00","0.00","0","0",,"0.00","7430.416322","N","40","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","AI-1AMQ-V8J0","X001AKWMGH","B08445NVYZ","Samsung 198 L 4 Star Inverter Direct-Cool Single Door Refrigerator (RR21T2G2X9R/HL, Paradise Purple)","No Listing","83120","gl_major_appliances","1","1","0","1","0","0","0","0","0","0","0","0","0","0","Infinite","Infinite","Infinite","Infinite","Infinite","0","0","INR","0.00","0.00","0.00","0.00","0.00","0.00","0","0",,"0.00","219960.483284","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","99-A0NL-23EY","X001AKV8XZ","B084LGQBZM","Samsung 8.0 Kg Semi-Automatic 5 Star Top Loading Washing Machine (WT80R4000RG/TL, Light Grey, Wine Red Lid (Opaque), Hexa Storm Pulsator)","No Listing","84664","gl_major_appliances","1","1","0","1","0","0","0","0","0","0","0","0","0","0","Infinite","Infinite","Infinite","Infinite","Infinite","0","0","INR","0.00","0.00","0.00","0.00","0.00","0.00","0","0",,"0.00","418898.034457","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","TS-NRBI-E2PO","X001AJCM5J","B084CVTTV7","Prestige Special Magic Gas Stove - 2 Burner…","New","15587","gl_kitchen","82","82","0","82","0","0","0","0","0","7","18","20","20","20","11.714285714285714","18.22222222222222","53.3","106.6","213.2","5","0","INR","3238.00","3238.00","3238.00","0.00","3230.00","0.00","0","0",,"0.00","39780.087373","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","8F-ND0C-FBGG","X001AHTYGB","B07GCPY6JQ","Bergner Carbon TT Forged Aluminium Non-Stick Kadhai with Glass Lid, 26 cm, 3.1 Liters, Induction Base, Metallic Grey","New","61181","gl_kitchen","10","10","0","10","0","0","0","0","0","1","1","1","1","1","10.0","40.0","130.0","260.0","520.0","5","0","INR","2149.00","2149.00","2149.00","0.00","2300.00","0.00","0","0",,"0.00","12835.708221","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","YI-VW2V-PV51","X001AHTRVX","B07G5XVWJ1","BERGNER Bellini+ Pressed Aluminium Non-Stick Kadhai with Glass Lid, 22 cm, 2.9 Liters, Induction Base, Red","New","35629","gl_kitchen","11","11","0","11","0","0","0","0","0","0","1","1","1","1","Infinite","44.0","143.0","286.0","572.0","5","0","INR","1358.00","1358.00","1350.00","0.00","1350.00","0.00","0","0",,"0.00","8766.819247","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","EB-QDF1-OZQ1","X001AHTQRX","B07G5XQ3PF","Bergner Bellini+ Pressed Aluminium Non-Stick Flat Tawa, 28 cm, Induction Base, Red","New","18652","gl_kitchen","11","11","0","11","0","0","0","0","0","0","0","1","1","1","Infinite","Infinite","143.0","286.0","572.0","4","0","INR","1250.00","1250.00","999.00","0.00","999.00","0.00","0","0",,"0.00","8357.031348","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","SM-NOKW-9OMA","X001AHSGWJ","B07G5XY7GT","BERGNER - BG-31263-RD Bellini+ Pressed Aluminium Non-Stick Kadhai with Glass Lid , 20 cm, 2.3 Liters, Induction Base, Red","New","35629","gl_kitchen","9","9","0","9","0","0","0","0","0","0","3","3","3","3","Infinite","12.0","39.0","78.0","156.0","5","0","INR","1198.00","1198.00","1197.00","0.00","1197.00","0.00","0","0",,"0.00","7475.418428","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","PE-5125-YISI","X001AHSDZ9","B07G5XJ84L","Bergner Bellini+ Pressed Aluminium Non-Stick Flat Tawa, 30 cm, Induction Base, Red","New","18652","gl_kitchen","9","9","0","9","0","0","0","0","0","3","3","3","3","3","3.0","12.0","39.0","78.0","156.0","5","0","INR","1188.00","1188.00","1188.00","0.00","0.00","0.00","0","0",,"0.00","7469.135417","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","Z1-210H-C727","X001AHQJAP","B075SGNNM5","Bergner Carbon TT Forged Aluminium Non-Stick Kadhai with Glass Lid, 28 cm, 3.6 Liters, Induction Base, Metallic Grey","New","61181","gl_kitchen","12","12","0","12","0","0","0","0","0","0","0","0","0","0","Infinite","Infinite","Infinite","Infinite","Infinite","6","0","INR","2570.00","2570.00","2403.00","0.00","2399.00","0.00","0","0",,"0.00","13410.389463","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","X1-TXPB-NR26","X001AHQGQR","B076WRK5LK","Bergner Infinity Chefs Forged Aluminium Non-Stick Casserole with Glass Lid, 20 cm, 2.5 Liters, Induction Base, Copper","New","104223","gl_kitchen","7","7","0","7","0","0","0","0","0","2","6","6","6","6","3.5","4.66666666666667","15.1666666666667","30.3333333333333","60.6666666666667","6","0","INR","1743.00","1743.00","1743.00","0.00","1874.00","0.00","0","0",,"0.00","7536.594864","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","54-XHZG-CT5N","X001AHN71J","B07WCXB2T9","BERGNER Hitech Prism Non-Stick Stainless Steel Tasra with Stainless Steel Lid, 22 cm, 2.25 litres, Induction Base, Silver","New","204185","gl_kitchen","12","12","0","12","0","0","0","0","0","0","0","0","0","0","Infinite","Infinite","Infinite","Infinite","Infinite","5","0","INR","3160.00","3160.00","3160.00","0.00","3155.00","0.00","0","0",,"0.00","7843.787261","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","FV-YBP7-5B66","X001AHJYH5","B07G32T4BP","BERGNER Bellini+ Pressed Aluminium Non-Stick Deep Frypan with Glass Lid, 28 cm, 4 Liters, Induction Base, Red","New","81827","gl_kitchen","6","6","0","6","0","0","0","0","0","3","6","7","7","7","2.0","4.0","11.1428571428571","22.2857142857143","44.5714285714286","4","0","INR","1914.00","1914.00","1686.00","0.00","1686.00","0.00","0","0",,"0.00","10649.763405","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","amzn1.fba.v1.Ht409qQ0gIegqi1qLBarpKrHmBM","X001ADX349","B01MFA2KUW","Sujata SuperMix SM Mixer Grinder, 900W, 3 Jars (White)","No Listing","3486","gl_kitchen","1","1","0","1","0","0","0","0","0","0","0","0","0","0","Infinite","Infinite","Infinite","Infinite","Infinite","7","0","INR","0.00","0.00","5185.00","0.00","5165.00","0.00","0","0",,"0.00","43902.528472","N","0","0","0","0","0.00"
